Invoice,Text
0318001377_1,"TAX INVOICE Cell: 94401 82748
GSTIN: 37AFVPG3466Q1ZG Cash / Credit 94928 18923

SREE PADMAVATHI PAPER ENTERPRISES CZ) Original for Receipient

SPP 27 All Kinds of Papers, , Stationary ,Multicolour Offset Printing etc. () Duplicate for Supplier / Transporter
: 2-1-76/M, Kola Street, TIRUPATI - 517 501.
g-mail : Nkdas.jps@gmail.com

(Yes/ No)

    
 
   
   

   
        
    

  
  
  

() Triplicate for Supplier

         
       

  

Transportation Mode : (Own / Hired)

Vehicle Number . _ Plyssafe g

Date & Time of Supply

Tax is Payble on Reverse Charge :
InvoiceNo. : OX62-
Invoice Date: Ne: 031 Sani3gtl

 

   

     

PO No Place Of Supply
Detailes of Receiver (Billed to) Detailes of Consignee (Shipped to)

  
     
       
   

  
  

Name I 7 yeaa power i Name
Address : leo nallounlrad '

GSTIN No 7 AI AA RcRALbLSF|

 

69 lop
1340 |60

| Freight Charges | | Freight Charges |

a a Es ee
Invoice Value (in words):( 67 : TSWhrrrondy Ths Ao ioe bb | 239 }lt

hundred Qud “Wal Nercr ouh |

 

     
      
   
 
   
    

 
   

Round off(-)

Invoice Total

Electronic Reference Number:
Certified that the particulars g yer above are true and correct

IFS Code :ICIC0006309

  

1. Goods once sold cannot be taken back.
2. Payment request within 15 Days.
3. Subject to Tirupati Jursidiction only."
0318001377_2,"| |
=
“ .
’
T
‘ .
‘ ‘ .
' | \ ‘
af e
¢
‘ ; és a’ at le
- . ; u :
\ ;
t . 4
‘ ‘ ' -. ~ r . ’ ,
‘
es { , ' ’ \ ) '
. ae r aI wl
}
‘ 4
oe. ’ > ' ti
t
‘ ! ’
‘ { j
\ ‘

t ra \

a |

  

1 eas

a

~ i"
0318001377_3,"TAX INVOICE Cell: 94401 82748
GSTIN: 37AFVPG3466Q1ZG Cash / Credit 94928 18923

SREE PADMAVATHI PAPER ENTERPRISES C) Original for Receipient
All Kinds of Papers, , Stationary ,Multicolour Offset Printing etc. (() Duplicate for Supplier / Transporter
Pea Waits nanan zs see nt C) Triplicate for Supplier
Tax is Payble on Reverse Charge : (Yes/ No) Transportation Mode _—_: (Own/ Hired)
invoice No. . 2 OROP Vehicle Number
Invoice Date : \al c\ro18: Date & Time of Supply

Place Of Supply

GSTIN No

a eee tee eee eat

3006""
U4Fol| BoHow| © ° A
2 | |:On0
$2 | 30 |S 26
Ug aow 67/-

| _-Freight Charges | | _-Freight Charges |

REN La NER LA, SSG EMR RRR SS TOE, a

nvoice ue (in W ° eee
Value (in words)4 S$} 20. TSQwroundy Thee CGST re

Round off(-)
invoice Total

 

    
 
 
    

     

badacd Ound Wilh nace enh |

 
 
      
   
     
 

Panay
- OSS 0 a

Electronic Reference Number:
Certified that the particulars g bove are true and correct

tor SREE PADMAVATHI FABER ENTERPRISES

Bank Name ‘ ICIC!l BANK
Bank Branch : Tilak Road Branch
Account No - 630905010308 IFS Code :ICICO006309

Terms & Condition
1. Goods once sold cannot be taken back.

2. Payment request within 15 Days.

3. Subject to Tirupati Jursidiction only."
0318001377_4,"AMARARAJA POWER SYSTEMS LIMITED STR-SFS-02

 

 

 

 

 

 

 

 

 

 

GOODS RECEIPT NOTE
Supplementary GRN :: No OLD GR No::
Po No/Date :-PO/004557/17-18 13 Mar 2018 Gr Status: MOVED GRNNO/Date:GRN/001222/18-19 26/05/2018 PO-CATEGORY : GEN
Supplier Name:Sree Padmavathi Paper Enterprises(POC Invoice No/Date:0262 18 May 2018 Excise Item GPINO0262 0262
“ie als : Insp- Stock Quantity Unit Basic Excise Other Total
S.No Part No Item Description Wh rer i et
P Code type Uom Received Rejected Accepted Price Value Duty Charges Value
1 65003040002 HH - ARPPASW Q NOS 20.000 0.000 20.000 67.00 1,340.00 0.00 160.80 1,500.80
H
BOX FILES BIG _
2 65003090117 HH ARPPASW Q NOS 3,000.000 0.000 3,000.000 1.25 3,750.00 0.00 450.00 4,200.00
H
Bin Card STR-SFS-03 a oe _-
3 65003070015 HH - ARPPASW Q NOS 2.000 0.000 2.000 1.00 2.00 0.00 0.24 7”

H
Erasers -Nataraj

 

 

 

 

 

 

H
ID-Accepted Tag-STR-SFS-05/REV1
5 65003070004 HH - ARPPASW Q NOS 30.000 0.000 30.000 2.00 60.00 0.00 7.20 oo
H
SKETCH PEN-RED
Total:- 5,652.00 0.00 678.24 6,330.24
Purchase Movement to Store Freeze Acceptance Inspection Sent to SPC/SOC Freeze Receipts
Mode of Purchase: ARPSTR ARPSTR ARPSTR ARPSTR ARPSTR
Signature : 26 May 2018 26/05/2018 14:34:47 26/05/2018 14:34:42 26/05/2018 12:54:35 26/05/2018 12:54:31

 

Inspection type:- N=None S=Self Q=Spc/Sqe User Id :- ARPSTR Date = 26/05/2018 10f1"
0318001696_1,"“ VR ELECTRICALS

PAN No. : AAOFE3917B
GSTIN : 37AAOFE3917B1Z2

Mobile No. : 9703010393

E-mail : v.umapathireddy @ gmail.com

ae | a |. | a er
STW RELECTRICAIS

    
         
 
 
  
 

D.No. 720, Vankamaddivari Palli,
Ganugachintha Post,

Rompicherla Mandal, 931 Sant 5 96

Chittoor Dist., - 517 214
Ref PO/IWONo.: FO | 200382/ )8—19-4 |

   
      
    

     
   

Invoice Date : Zolos |2o1&

 
 
   

    

 
  
  
 

 
  
       
  

   
 

Ship to :
Name Address :
State State Code:

Bill to : oF ee Pose Powe Syskons Cady

Name Address :
Fa sx<Goun bn pe TUE ek 9
} State State Code: “7

Description of Work HSN Unit | TOTAL Ts |GST_—_| Total Value —
SAC Rate |__Value ais Art| Rate [Aran Rat [roan with Tax

Seso\ue Crags 1
FRE Sheers es
Hole_ Hesakng be Ceiy
for AC Fee len ‘lee
r AFSY6 ) 2) jp20 19 4: 21 7 g 20,960

For al R 9,90, 810
ayy ——_______™ ee \urderdnr

0 : Authorised Signature

      

“= :

two 6 AY
Poy Wwfers"
0318001696_2,",

 

   
  

ee INVOICE

A “ VR ELECTRICALS

D.No. 720, Vankamaddivari Palli, PAN No. : AAOFE3917B
Ganugachintha Post, GSTIN : 37AAOFE3917B1Z2

Mobile No. :9703010393

E-mail : v.umapathireddy @gmail.com

Z| ma Se Se |
Se~ive “€ ie “a Q.
EIRP Sheets GMA lu,
Hole es Od. Citas

oe Ac Feclen p llese"
0318001696_3,"| AMARARAJA POWER SYSTEMS LIMITED STR-SFS-02

| GOODS RECEIPT NOTE

| Supplementary GRN :: No OLD GR No::
Po No/Date :-PO/000382/18-19 29 May 2018 Grn Status: MOVED GRNNO/Date:GRN/001530/18-19 04/06/2018 PO-CATEGORY : SER
Supplier Name:V R Electricals(V0231) Invoice No/Date:92 30 May 2018 Exciseltem NO

as | 1 __ Insp- Stock Quantity Unit Basic Excise Other Total

S.No Part No Item Description Wh n

| Code type Uom Received Rejected Accepted Price Value Duty Charges Value

|
. SERV-CHG HH N 1,000 0.000 1.000 2,38,000.00 238,000.00 0.00 42,840.00 2,80,840.00

Service Charges

 

Total:- 2,38,000.00 0.00 42,840.00 2,80,840.00

 

 

Purchase Movement to Store Freeze Acceptance Inspection Sent to SPC/SOC Freeze Receipts
Mode of Purchase: ARPSTR> ARPSTR ARPSTR
Signature : 04 Jun 20} 8 04/06/2018 14:22:37 04/06/2018 14:22:12

 

Inspection type:- N=None S=Self Q=Spe/Sqe User Id :- ARPSTR Date :- 04/06/2018 10f1
|"
0318001928_1,"TAX INVOICE (ORIGINAL FOR RECIPIENT)

DEVI ENTERPRISES (2018-19)

 

 

 

| Invoice No. ‘Dated

/H.O. Flat .No. 307, Dnarwada Towers, DE/RJY/18/0279 §-Jun-2018

T. Te oa eR Pr ee Delivery Note Mode/Terms of Payment
PH.NO:0883-6666030 | Riy/292 _WITHIN 30 DAYS
GSTIN/UIN: 37ADIPV8685P2Z4 Supplier's Ref. Other Reference(s)
State Name: Andhra Pradesh, Code : 37

Conn = Sales@devienterprises.net.in - | Buyer's Order No. 'Dated~

AMARA RAJA POWER SYSTEM LIMTED _PO/000282/18-19 _5-Jun-2018
Karakambadi, Renigunta-Cuddapah Road, Despatch Document No. Delivery Note Date
TIRUPATI-517520, Phone:0877-2265000. is 5-Jun-201 8
GSTIN/UIN : 37AABCA9265F 1ZL Despatched through Destination

PAN/IT No > AABCA9265F ee a.

State Name : Andhra Pradesh, Code : 37 Terms of Delivery
Buyer (if other than consignee) sr {} 3 1% G (}; 1 % 2 8

AMARA RAJA POWER SYSTEM LIMTED
_Karakambadi, Renigunta-Cuddapah Road,
TIRUPATI-517520, Phone:0877-2265000.

-GSTIN/UIN : 37AABCA9265F 1ZL
-PAN/IT No : AABCA9265F
State Name : Andhra Pradesh, Code : 37 |
SI Description of Goods HSN/SAC Quantity Rate per Disc. % Amount
No. ie. ea ei
1 Eutectrode 1805 BARE - 1.6mm (GK18051) 83113010 §.00 Kg 6650.00 Kg 5% 31,587.50
(1.00 Pkt)
OUTPUT CGST @ 9% | 9 | % 2,842.88
9 %

OUTPUT SGST@ 9% | 2,842.88
Less : Round sid | (-)0.26.
|

c an \oV\
Fae |

| |
ra > Total | = 5.00 Kg | |. [€ 37,273.06
Amount Chargeable (in words) Petes : oe 3

E.& O.E
_INR Thirty Seven Thousand Two Hundred Seventy Three Only
Company's VAT TIN : 37580155278
Company's CST No. : 37580155278
Company's Service Tax No. : ADIPV8685PST001
Buyer's VAT TIN : 37430113476
Company's PAN : ADIPV8685P
Declaration

All disputes subject to Rajahmundry Jurisduction interest @22%
per annum will be charged on bills if not paid by due date.

SUBJECT TO RAJAMAHENDRAVARAM JURISDICTION
This is a Computer Generated Invoice"
0318001928_2,"TAX INVOICE (DUPLICATE FOR TRANSPORTER)

DEVI ENTERPRISES (2018-19) | Invoice No. ~ | Dated

.H.O. Flat .No. 307, Dharwada Towers, _DE/RJY/18/0279 __§-Jun-2018
- Soe Anoeee Graben Delivery Note Mode/Terms of Payment
ast Godava ;

PH.NO:0883-6666930 _Rjy/292 ____ WITHIN 30 DAYS
GSTIN/UIN: 37ADIPV8685P2Z4 Supplier's Ref. Other Reference(s)
State Name: Andhra Pradesh, Code : 37

eden 2 Salee@dovienterprises.net.in ay ‘Buye Fe Ordar No. - ‘Dated -
AMARA RAJA POWER SYSTEM LIMTED ronoenart 8-19 ra eee Sai
Karakambadi, Renigunta-Cuddapah Road, One OCLITOE EUG. pray FVON® CER®
_TIRUPATI-517520, Phone:0877-2265000. | a 5-Jun-2018
_GSTIN/UIN : 37AABCA9265F1ZL Despatched through Destination |
PAN/IT No : AABCAS265F

State Name : Andhra Pradesh, Code : 37 ‘Terms of Delivery

Buyer (if other than consignee)
AMARA RAJA POWER SYSTEM LIMTED

Karakambadi, Renigunta-Cuddapah Road,
TIRUPATI-517520, Phone:0877-2265000.

GSTIN/UIN : 37AABCA9265F1ZL
PAN/IT No : AABCAS265F |
State Name : Andhra Pradesh, Code : 37 |
| |
)| Description of Goods | HSN/SAG _ Quantity Rate -— per‘ Disc. % Amount
No.) | T= pmo |
1 Eutectrode 1805 BARE - 1.6mm (GK18051) 83113010 5.00 Kg 6,650.00 Kg 5 % 31,587.50
(1.00 Pkt)
OUTPUT CGST @ 9% 9% 2,842.88
OUTPUT SGST@ 9% 9% 2,842.88
Less : Round Off | | (-)0.26
| |
| |
| | | ee
| | |
| || be Total) s|:s«S.00 Kg] = |e % 37,273.00
Amount Chargeable (in words) mi). E.& OE
INR Thirty Seven Thousand Two Hundred Seventy Three Only
Company's VAT TIN : 37580155278
Company's CST No. : 37580155278
Company's Service Tax No. : ADIPV8685PST001 |
| Buyer's VAT TIN : 37430113476 * |
Company's PAN : ADIPV8685P [ %
Declaration |

| All disputes subject to Rajahmundry Jurisduction interest @22%
per annum will be charged on bills if not paid by due date.

SUBJECT TO RAJAMAHENDRAVARAM JURISDICTION
This is a Computer Generated Invoice"
0318001928_3,"- /

-

t oe ey age ee

    
 

   
 

P-86'.6 2 Qe *
,

ee aw
SY Ome pe, o iq

ey
a’

 

i"
0318001928_4,"e EVI ENTERPRISES GSTIN : 37ADIPV8685P2Z4

. Flat No. 307, Dharwada Towers, T.Nagar, Rajamahendravaram - 533 101. A.P.
@ (©) 0883-6666930, Tele Fax : 0883-2466930, Cell : 93923 83961, 9440339406

B.O.: # 60-20-5, Near Amma Kalyanamandapam, | B.O.:D.No.27-4-1048/1, M.K.Villa,
Ashok Nagar, Sunnappu Battila Center,| RainbowStreet, Balaji Nagar Extn, NELLORE.

VIJAYAWADA - 500 010. Mob : 9392383964/65 | Mob:9392383963/33

No. Riy 2392 DELIVERY CHALLAN ee: Calnblenns

Consignee : VJ Customer Order No. Date: 05/06/2018:

P 0 [000282 [18-19 -
ANIARA RASA POWER SYSTEM Linggfyodel of Despatch

     
     

    
     
 

SUPER)

Et SSERPTIENOF = |e

   
  

-

Evtectuode \805 BARE -1ém™ 1.6
G ISOS)"
0318001928_5,", EVI ENTERPRISES (St: s7Anpvesesp2z4

Flat No. 307, Dharwada Towers, T.Nagar, Rajamahendravaram - 533 101. A.P.
@ (O) 0883-6666930, Tele Fax : 0883-2466930, Cell : 93923 83961, 9440339406

B.O.: # 60-20-5, Near Amma Kalyanamandapam, | B.O.:D.No.27-4-1048/1, M.K.Villa,
Ashok Nagar, Sunnappu Battila Center,|RainbowStreet, Balaji Nagar Extn, NELLORE.

VIJAYAWADA - 500 010. Mob : 9392383964/65 Mob:9392383963/33
Date : - phibm

     
   
 

  
  
    

 

       
     
     

  
 

7 i)

iylodel of Despatch

Evtectoode \s05 BARE-lém™
Gk \s05|"
0318001928_6,"AMARARAJA POWER SYSTEMS LIMITED STR-SFS-02

 

GOODS RECEIPT NOTE
Supplementary GRN :: No OLD GR No::

Po No/Date :-PO/000282/18-19 16 May 2018 Grn Status: MOVED GRNNO/Date:GRN/001765/18-19 13/06/2018 PO-CATEGORY : GEN
Supplier Name:Devi Enter Prises(D0115) Invoice No/Date:279 05 Jun 2018 Excise Item NO
ee eat Paes Ee Insp- Stock ~ Quantity Unit Basic Excise Other Total
S.No Part No Item Description Wh. sah otstaicaesaie ne cote eee a

P Code type Uom Received Rejected Accepted Price Value Duty Charges Value
1 43161110101V STD - STD Vendor ARPWH Q KGS 5.000 0.000 5.000 6,650.00 33,250.00 0.00 4,023.26 37,273.26
ak Bracing Rod-copper-Eutectic 1805-1.5mm :

Total:- 33,250.00 0.00 4,023.26 37,273.26

Purchase Movement to Store Freeze Acceptance Inspection Sent to SPC/SQC Freeze Receipts
Wits of Purchase: ARPSTR ARPSTR ARPSTR ARPSTR ARPSTR
Signature 14 Jun 2018 14/06/2018 10:18:50 14/06/2018 10:18:48 13/06/2018 17:27:53 13/06/2018 17:27:50

Inspection type:- N=None S=Self Q=Spec/Sqe User_Id :- ARPSTR Date - 14/06/2018 10f1"
0318004598_1,
0318004598_2,
0318004598_3,"oe we
= *A.
a
fe.
be
‘ ‘
*
$
‘ >
=
*
i i
12
,
;
'

} ¥
4
i J
,
i ’
i

i } ’ .

} - 3

 

; ’

’e.
s
‘

7
¢
i
a
o “es

.
:

o

“"
0318004598_4,"AMARARAJA POWER SYSTEMS LIMITED STR-SFS-02

 

 

GOODS RECEIPT NOTE
Supplementary GRN:: No OLD GR No::
Po No/Date :-PO/001335/18-19 20 Aug 2018 Grn Status: MOVED GRNNO/Date:GRN/003910/18-19 11/09/2018 PO-CATEGORY : SER
Supplier Name:SREE DURGA FABRICATION WOR Invoice No/Date:128 10 Sep 2018 Excise Item GPINO 128 128
S.No Part No emiBecerpnon Wh. _Insp- Stock Quantity Unit Basic Excise Other Total
Code type Uom Received Rejected Accepted Price Value Duty Charges Value
I DGSTACKEFAB ##- N 1.000 0.000 1.000 1,20,351.00 120,351.00 0.00 21,663.18 1,42,014.18

DG Stack Fabrication work- 998931

 

Total:- 1,20,351.00 0.00 21,663.18 1,42,014.18
Purchase Movement to Store Freeze Acceptance Inspection Sent to SPC/SOC Freeze Receipts
Mode of Purchase: ARPSTR ARPSTR ARPSTR
Signature : 11 Sep 2018 11/09/2018 15:18:02 11/09/2018 15:17:45

Inspection type:- N=None S=Self Q=Spc/Sqc User Id :- ARPSTR Date —_:- 11/09/2018 10f1"
0318004606_1,
0318004606_2,"ie
BOTT

S

<S

®

MZ i

oO Hi
oO ese

|"
0318004606_3,"AMARARAJA POWER SYSTEMS LIMITED STR-SFS-02

 

 

GOODS RECEIPT NOTE
Supplementary GRN :: No OLD GR No::
Po No/Date :-PO/001385/18-19 23 Aug 2018 Grn Status: MOVED GRNNO/Date:GRN/003856/18-19 10/09/2018 PO-CATEGORY : GEN
Supplier Name:INSTRUMENTATION AND AUTOM Invoice No/Date:257 03 Sep 2018 ExciseItem GPINO 257 257
S.No Part No Item Description Wh. —_Insp- Stock Quantity Unit Basic Excise Other Total
Code type Uom Received Rejected Accepted Price Value Duty Charges Value
1 42500005180 M091 - MASIBUS-8208-9-U1-N ARPWH Q NOS 1.000 0.000 1.000 8,580.00 8,580.00 0.00 1,544.40 10,124.40
Temp. Scanner,8Chan,4R-O/P, PT100-RS485
Total:- 8,580.00 0.00 1,544.40 10,124.40
Purchase Movement to Store Freeze Acceptance Inspection Sent to SPC/SOC Freeze Receipts
Mode of Purchase: ARPSTR ARPSTR ARPSTR ARPSTR ARPSTR
Signature 11 Sep 2018 11/09/2018 17:38:32 11/09/2018 17:38:30 10/09/2018 16:45:34 10/09/2018 16:45:28

Inspection type:- N=None S=Self Q=Spc/Sqc User Id :- ARPSTR Date a 12/09/2018 10f1"
0318006407_1,"| 1 Of1
)) AMARA RAJA TAX INVOICE Original s coon
: eta be a better ay Duplicate for Transporter
Under Rule 46 Referred to in Sec 31 of GST Act 2017 () Triplicate for Supplier
Name of the Supplier Invoice No 18ORDOOIS81 —_ Invoice Date Noy 14, 18
AMARA RAJA ELECTRONICS LTD PO Na PO/000492/18-19 PO Date Jun 06, 18
Amars Raja Electronics Limited, Diguvamagham (V& P),Thavanam Palli Transporter
(M), Chittoor (Dt), Andra Pradesh, India, $17 129
Vehicle No
LR No & Date
GSTN No: 37AAECA277451ZH
PAN No : AAECA2774J
CINNo : U31402AP1999PLC032257 E Way Bill No
i ct nee nee LE COP EI A. Ko
Name of the Customer Name of the Consignee
Amara Raja Power Systems Lid, | Amara Raja Power Systems Ltd,
Renigunta-Cuddapah Road | Renigunta-Cuddapah Road
Karakambadi | Karakambadi
Virupathi,Andhra Pradesh | Tirupathi,Andhra Pradesh
India, Pin : $17520 India, Pin : 517520
GSTIN; S7AABCAS9265F1 ZL GSTIN: 37AABCA9265F]ZL
PAN: PAN:
CIN No: CIN No:

   
    
   
   
 
        
      
 
  
  

Place of Supply (Code & State): 37 Andhra Pradesh | Incoterms

Payment Terms 60% ADV along with PO,40 % against DEL
Currency INR
Gross Weight

Net Weight

Total

Amount
| |AREO2008204 PCB-VOLT
759,
DETECT-48V:AREPL-P02008204 ans —
HSN/SAC:85} 77010
Customer Part No -

2 | ARE02018400 ae | saad
PCB-RELAY-SPP-OEN:AREPL-Po 1.00' NOS 632.45 632.45

HSN/SAC:85177010
Customer Part No :
E ee | ee i
| Total: 2.00

  

 

Total Amount
Inct Taxes

 

 

 

 

 

 

 

 

 

  
   
     

 

Certified that the particulars viven above are true and correct.
Wer charged and that there is no #}

1) We reserve the right to charge int

 

The amount indicated represents the price For AMARA RAJA ELE ON
Ow of additional consideration directly or indirectly from the buyer, CTRONICS LTD

crest 24% p.a. after due date, CHAKRAVARTHY Sc2r2esmerees nt

ieee’
SSCL SOO C etal. oma
1 ree
-
han ere

VENKATA VIBYA 222teemceeenne

| SRINIVAS =
| Value (in Words) :One Thousand Six Hundred Forty Three Rupess Only
See Sarees

Authorized Signature"
0318006407_2,"Oka GH Bren

a

   
 

é

I cee

-

— ay"
0318006407_3,"1 Of
_)) Amararasa TAX INVOICE reipal ttt tor
| Under Rule 46 Referred to in Sec 31 of GST Act 2017 Duplicate for Transporter
( ) Triplicate for Supplier

 

Name of the Supplier Invoice No I8ORDOOIS81 Invoice Date Nov 14, 18
AMARA RAJA ELECTRONICS LTD PO No PO/000492/18-19 PO Date Jun 06, 18
Amara Raja Electronics Limited, Diguvamagham (V& P),Thavanam Palli ce
(M), Chittoor (Dt), Andra Pradesh, India, $17 129 a

Vehicle No

LR No & Date

GSTNNo:  37AAECA277431ZH
PAN No : AAECA2774]

CINNo : —U31402AP1999PLC0322S7 E Way Bill No a
Name of the Customer Name of the Consignee

Amara Raja Power Systems Ltd, Amara Raja Power Systems Lid,

Renigunta-Cuddapah Road Renigunta-Cuddapah Road

Karakambadi Karakambadi

Tirupathi,Andhra Pradesh Tirupathi,Andhra Pradesh

India,Pin ; 517520 India,Pin : 517520

GSTIN : 37AABCAS265F1ZL GSTIN: 37AABCA9265FIZL

PAN: PAN:

CIN No: CIN No:

 

Place of Supply (Code & State): 37 Andhra Pradesh Incoterms

   
   
      
 
 
     
   
   
   
 

_ Payment Terms 60%ADV along with PO,40 % against DEL

| Currency INR

— Gross Weight

Net Weight
‘ Total Other Taxable Total Amount
Rate / Pric Taxes
ARE02008204 PCB-VOLT 759.83 759.83 759.83 SGST@9% 68.38 896.60
DETECT48V:AREPL-P02008204 CGST@9% 68.38
HSN/SAC:85177010
Customer Part No :
ARE02018400 : mi 5 5
e NOS 632.45 632.4 632.45 SGST@9% $6.92 746.29
PCB-RELAY-SPP-OEN: AREPL-PO e , | costae 56.92
HSN/SAC:85177010
Customer Part No :
Total: 2.00 250.61 1,643.00

 

       
    

 

Certified that the particulars given above are true and correct. The amount indicated represents the price

For AMARA RAJA ELECTRONICS LTD
actually charged and that there is no flow of additional consideration directly or indirectly from the buyer. Re |
1) We reserve the right to charge interest 24% p.a. after due date. CHAKRAVARTHY 3222s

4 a Manel rel),

VENKATA VUAYA f:nsceme |

 thamsendineetegiallie aati aiheeldies tel |

SRINIVAS ———<_ |
Value (in Words) One Thousand Six Hundred Forty Three Rupess Only Authorized Signature |"
0318006407_4,"AMARARAJA POWER SYSTEMS LIMITED STR-SFS-02

 

GOODS RECEIPT NOTE
Supplementary GRN :: No OLD GR No::
Po No/Date :-PO/000492/18-19 06 Jun 2018 Grn Status: MOVED GRNNO/Date:GRN/005358/18-19 15/11/2018 PO-CATEGORY : GEN
Supplier Name:Amara Raja Electronics Ltd(A0060) —_ Invoice No/Date:18O0RD001581 14 Nov Excise Item NO
a ea a ee ee Tt
was .  _Insp- Stock Quantity Unit Basic Excise Other Total
S.No Part N Item Description Wh a os ar

0 P Code type Uom Received Rejected Accepted Price Value Duty Charges Value
PARELWH NOS 1.000 ; 1.000 759.83 759,83 0.00 136.76 $96.59

| ARE02008204 = A041 - AREPL-P02008204 ri Q 0.000 5

PCB-VOLT DETECT-48VDC-TB
ee a pe rere ee eee ee i el
PARELWH NOS 1,000 1.000 632.45 632.45 0.00 113.84 746

: ARE02018400 = A041 - AREPL-P02018400 a Q 0.000 29

PCB-RELAY-SPP-OEN

 

Total:- 1,392.28 0.00 250.60 1,642.88
Purchase ovement re Freeze Acceptance Inspection Sent to SPC/SQC Freeze Receipts
Mode'of Purchase ARPSTR ARPSTR ARPSTR ARPSTR ARPSTR
Signature 16 Nov 2018 16/11/2018 10:32:33 16/11/2018 10:32:32 15/11/2018 16:35:26 «15/11/2018 16:35:18

Inspection type:- N=None S=Self Q=Spc/Sqe User Id :- ARPSTR Date :- 16/11/2018 1Ofl"
0318006407_5,"1 Of]
een TAX INVOICE Original for Recepient |
Under Rule 46 Referred to in Sec 31 of GST Act 2017 Duplicate for Transporter |

( ) Triplicate for Supplier

 

 
   
 
 
   
    
  
   
 
    
      
    
 

 

Name of the Supplier | Invoice No 1I8ORDO001581 —_Lavoice Date Nov 14, 18
AMARA RAJA ELECTRONICS LTD PO No PO/000492/18-19 PO Date Jun 06, 18
Amara Raja Electronics Limited, Diguvamagham (V& P),Thavanam Palli 1 i
(M), Chittoor (Dt), Andra Pradesh, India, $17 129 app
| Vehicle No |
LR No & Date
GSTNNo: 37AAECA2774)1ZH | 06 AQ
PANNo :  AAECA2774J 93 1 80
CINNo :  U31402AP1999PL0032257 E Way Bill No
Name of the Customer Name of the Consignee
Amara Raja Power Systems Ltd, Amara Raja Power Systems Lid,
Renigunta-Cuddapah Road Renigunta-Cuddapah Road
Karakambadi | Karakambadi
Tirupathi,Andhra Pradesh Tirupathi, Andhra Pradesh
India,Pin = $17520 India,Pin : 317520
GSTIN: 37AABCA9265F1ZL GSTIN: 37AABCA926S5F1ZL
PAN: PAN; |
CIN No: CIN No:

 

a See ee i

Place of Supply (Code & State) ; 37 Andhra Pradesh Incoterms . |
Payment Terms 60%ADV along with PO,40 % against DEL

Currency INR

Gross Weight

Net Weight

 
 
   
 
  

re _

    
    
      
 
  
  

 
  

De iptio UoM | Rate / Pri Total Other Taxable , ; Total Amount
— = * my Amount | Chrgs/Dise Amount = Incl Taxes
ARE02008204 PCB-VOLT
1, NOS 759, ; 759, ST 896.
DETECT-48V: AREPL-P02008204 ze) NOS mee ake ae er - a ae
HSN/SAC:85177010

Customer Part No :

ie a

24 245 | 2. 2
PeD-RELAY SPP-OEN:AREPI-t0 mee ieee"" ee “ee wa
HSN/SAC:85177010 :
Customer Part No : |
a 2 i ees |__|,

Total: 2.00

 
  

   
   

 

 

 

 

 

 

 

 

250.61 1,643.00
v| 0 ane Q |
£ aN eft A |
; eres tae) *
m (SECURIT? Chie re INT}: tt |
(Certified that the particulars given above are true and correct. The amount indicated represents the price For AMARARAJ
actually charged and that there is no Now of additional consideration directly or indirectly from the buyer. ee eae |
| |) We reserve the right to charge interest 24% p.a. afer duc date. CHAKRAVARTHY eeaeeememneemnc ines
| VENKATA VIJAYA ssstseesce——mmn |
J | | SRINIVAS “ac
_Value (in Words) One Thousand Six Hundred Forty Three Rupess Onily te a Authorized Signature |

 

te"
0318006407_6,"tfc / DATE, “Walt ute Be DB cn, SS
j HBECL are : f . :
. 4 ow & ""« « ~ a*s
if ie jsFS ie
‘ oe 15, sas lccarecersseees
wy a Sere ee. nl
* LP a e >

NESE Lo om rey one"
